in.store,age,items,amount,region
0,20,3,733.8,3
1,49,5,1716.2,4
0,58,5,1381.1,3
0,25,2,2195.9,4
1,19,6,298.41,4
1,34,7,1921.2,4
0,58,4,1430.4,3
1,24,4,624.88,4
0,33,3,217.58,2
1,37,4,1524.8,4
0,37,7,294.05,2
1,72,4,258.32,3
1,49,2,586.17,3
0,31,1,890.66,1
0,35,2,384.02,4
1,23,2,1159.7,4
0,45,6,134.88,3
0,56,6,419.4,2
0,35,8,548.31,4
1,36,3,420.83,3
1,41,4,307.83,1
1,31,5,1131.8,4
0,41,6,1690.2,4
0,22,7,1888.5,4
1,30,1,1634.2,4
1,54,8,770.68,1
1,54,8,55.83,1
0,32,4,1844.8,4
1,66,4,600.19,3
1,45,8,838.25,4
1,31,6,267.21,4
0,72,6,16.11,2
0,49,7,6.41,2
0,66,7,6.88,2
0,52,7,133.96,2
0,27,6,2195.3,4
0,67,2,276.62,2
1,25,3,1455.8,1
1,47,6,838.51,4
1,24,8,931.16,1
1,30,3,1590.7,1
1,46,8,426.24,1
0,31,6,250.19,4
0,69,2,211.04,2
0,59,7,456.71,2
1,45,5,757.82,1
1,65,3,347.19,3
1,31,3,513.18,1
0,47,5,776.16,1
1,49,5,939.56,3
0,59,5,2716.2,4
1,38,7,819.64,1
1,65,7,770.66,1
0,33,6,1300.2,3
0,56,1,2561.8,3
1,34,8,768.23,1
1,69,5,290.44,3
0,38,8,1291.6,4
0,40,7,164.14,2
1,20,6,866.14,1
0,24,8,992.53,4
1,47,6,864.15,4
1,45,3,224.2,3
1,72,3,381.58,3
1,49,2,763.07,3
1,32,7,704.2,3
0,64,7,330.9,2
1,52,2,222.5,3
1,29,2,69.04,3
0,83,2,462.5,2
1,73,7,661.42,3
1,52,7,819.78,4
1,44,3,933.29,4
1,49,1,671.1,4
0,38,5,278.25,2
0,50,3,1499.8,3
0,44,3,449.44,2
0,84,5,174.41,2
0,59,4,216.53,2
0,43,2,217.64,2
1,29,4,195.19,1
1,27,7,774.47,1
1,52,4,720.73,4
0,57,7,714.76,4
1,45,1,819.18,1
1,40,2,1234.6,1
1,48,7,458.76,3
1,33,2,1940.9,1
1,48,5,236.23,4
0,29,7,1122.5,4
0,43,6,184.66,4
0,38,2,850.43,4
1,51,7,644.9,3
0,31,4,1131.8,4
0,81,3,402.26,2
0,62,4,2425.2,4
0,77,8,195.78,2
0,38,6,2837.3,4
1,57,2,118.28,1
0,27,4,983.45,3
1,27,2,303.53,1
0,78,6,262.62,2
1,28,7,810.55,3
1,51,4,391.94,4
0,63,4,312.64,2
1,58,6,612.25,3
0,45,2,2269.7,3
0,66,4,28.49,2
1,32,3,790.73,3
0,34,3,100.51,2
0,52,5,1879,3
0,70,7,168.07,2
0,66,6,19.86,2
1,55,7,561.38,3
1,49,4,1733.8,4
0,27,4,1213.9,3
1,35,1,177.76,1
1,67,7,656.2,3
1,38,8,385.76,1
1,38,3,616.78,1
0,42,1,237.93,2
1,32,7,971.06,1
1,51,4,1715,4
1,62,4,239.36,1
1,41,4,1299.6,4
1,37,2,665.09,1
1,35,4,1667.1,4
0,43,6,1301.7,4
0,83,2,415.71,2
1,53,3,422.86,4
1,28,3,1152.6,4
0,31,1,451.49,2
1,34,4,447.71,4
0,30,3,1529.4,4
1,45,8,186.5,3
0,64,5,328.7,2
0,32,8,1158,3
0,64,1,224.26,2
1,35,8,895.45,4
0,36,8,2745.1,4
1,34,4,490.18,3
0,28,5,119.74,2
0,56,4,203.63,3
1,48,1,1580.8,4
1,60,3,190.5,1
0,33,7,1758.3,3
0,38,2,362.24,2
1,27,2,689.21,1
1,28,4,1519.9,4
1,69,2,261.57,3
1,34,7,853.56,1
0,29,7,334.39,2
0,45,3,1344.5,3
0,38,5,122.23,2
1,34,4,678.31,4
0,77,7,6.01,2
1,33,3,1676.7,1
1,52,5,408.42,3
1,22,3,1738.2,4
0,45,7,2253.1,4
0,61,5,82.4,2
1,51,6,683.35,3
0,47,3,654.56,4
1,54,3,135.41,3
1,44,5,1047.3,4
0,27,3,1520.1,1
0,33,3,307.81,2
0,54,4,277.44,2
1,44,7,602.73,4
1,25,2,301.37,4
0,39,6,11.61,2
0,65,5,486.61,2
0,18,6,2776.6,3
0,76,4,431.88,2
1,30,5,1964.2,4
0,50,4,1219.3,3
0,35,8,51.12,1
1,65,8,422.82,3
1,35,4,879.63,3
1,68,7,369.17,3
1,53,7,1009.4,4
1,45,6,1592.2,4
0,59,3,1211.9,4
0,46,6,151.65,2
0,61,4,491.16,2
0,41,7,87.15,2
0,60,1,454.5,2
1,25,1,1985.8,4
1,34,4,480.07,4
0,37,5,40.54,2
0,71,6,443.32,2
0,79,3,6.59,2
0,65,1,188.84,2
1,51,4,968.32,3
0,50,4,1453.1,1
0,83,2,266.16,2
1,50,1,921.34,1
1,33,8,146.85,4
1,34,3,447.06,3
0,40,7,2532.8,4
1,46,2,435.96,1
1,41,3,1424.7,4
0,29,7,374.04,2
0,29,6,2530.1,4
1,67,6,340.3,3
1,40,7,699.63,4
1,34,2,795.33,4
0,19,3,2602.4,3
0,45,7,993.68,4
0,68,3,71.6,2
1,28,3,1365.4,4
0,56,1,1365.7,3
1,44,3,676.85,4
1,41,5,323.31,1
0,50,6,2472.3,3
1,41,2,1305.6,4
0,38,6,135.22,2
0,46,1,1782.1,3
0,22,3,2288.1,4
0,47,1,1336.8,4
1,40,5,557.03,3
1,66,8,644.89,1
0,79,6,133.51,2
0,69,2,25.96,2
0,43,2,799.52,4
1,45,3,1300.3,1
1,23,4,1906,4
0,37,8,309,2
1,46,7,365.95,3
1,56,5,996.13,3
1,31,3,1224.5,1
0,60,3,273.34,4
1,41,1,140.29,4
1,35,3,927.87,3
1,29,4,569.45,3
0,51,2,14.65,2
0,62,5,361.16,2
0,42,8,430.89,2
1,24,6,1641.5,1
1,40,4,411.96,1
1,49,2,1205,1
1,43,5,640.51,3
0,37,7,1996.4,4
1,37,6,405.74,4
1,33,6,244.82,3
0,52,7,2285.5,4
0,33,3,2605.8,4
1,23,3,1726.4,4
1,34,8,1114.9,1
0,48,3,1087.6,4
0,73,2,148.33,2
0,61,5,1291,4
0,19,5,1273.2,3
0,40,8,2037.5,4
0,82,4,27.23,2
0,38,1,106.2,1
1,19,7,1172.9,4
1,57,6,898.79,1
1,31,2,1171.7,4
0,55,4,596.82,4
0,74,8,260.59,2
1,34,3,1066.7,4
1,28,5,1906.5,1
0,47,6,85.77,2
1,45,2,642.84,4
1,27,4,283.23,3
1,55,7,561.77,1
0,18,7,2051.4,4
0,79,7,180.53,2
0,60,2,1494.6,3
0,42,5,394.49,2
0,42,5,1076,4
1,56,7,580.08,3
0,29,4,462.42,2
0,55,2,462.97,2
0,69,4,428.79,1
0,38,5,2789.3,4
1,73,1,911.36,3
0,27,6,592.34,3
1,63,4,996.07,3
0,62,5,2347.5,3
0,51,7,256.03,3
1,46,4,80.74,3
1,61,4,666.18,3
0,85,1,44.22,2
0,29,3,80.57,2
0,30,2,151.66,2
0,44,7,1373.8,3
0,61,6,391.37,4
1,31,2,1296.7,1
1,33,8,1538.8,4
0,50,6,263,2
1,72,5,803.6,1
0,84,7,197.17,2
0,34,4,761.4,4
1,20,7,408.63,4
0,73,6,416.9,2
1,59,4,552.15,1
1,45,4,894.81,3
1,44,5,1937.2,4
1,59,2,201.71,1
0,81,2,75.32,2
0,82,6,156.74,2
0,34,5,1838,4
0,19,3,564.71,4
0,51,1,285.95,2
0,79,2,213.22,2
0,53,3,235.02,2
1,32,4,414.04,4
0,38,7,499.01,2
1,64,6,990.24,3
1,40,7,634.96,1
1,23,4,133.76,1
0,54,4,2092,4
1,39,4,907.09,4
0,18,5,871.54,4
1,49,8,825.14,1
1,19,5,1250.8,4
0,61,4,285.05,2
0,83,6,267.65,2
0,20,2,2396.7,4
0,43,4,446.37,2
0,46,3,2364.3,4
0,19,6,2963.6,4
1,46,7,233.47,1
1,23,6,536.38,4
0,54,2,1379.8,4
1,31,1,1022.9,4
1,25,3,1291.9,4
0,46,3,178.69,2
0,20,5,2465.6,4
0,45,8,155.18,1
1,22,7,568,4
0,73,4,43.31,2
0,29,7,430.65,2
1,55,7,1279.8,4
0,41,2,207.55,2
1,25,8,478.32,1
1,23,1,324.71,4
0,30,6,1135.9,4
1,47,4,386.33,3
0,53,8,237,2
0,46,7,1596,4
1,48,6,646.01,1
1,50,4,433.17,1
0,47,7,2067.4,4
0,60,6,2757.5,4
0,18,5,331.53,3
1,53,1,1596.9,1
0,50,5,411.43,2
0,57,1,65.7,2
1,39,2,1462.7,1
1,68,7,382.03,1
0,53,3,263.29,2
0,41,6,2437.6,3
0,39,2,2344.2,4
0,42,2,914.34,3
0,62,4,368.98,2
0,49,1,1165.2,3
0,43,1,196.43,4
0,31,5,2041.4,4
0,58,5,230.17,2
1,32,5,1503.7,4
1,36,7,784.87,4
1,53,7,572.61,1
0,38,6,31.54,2
0,22,6,146.41,4
0,57,3,497.13,4
0,34,5,1964,3
1,52,3,270.42,1
0,66,5,155.93,2
0,24,2,1461.2,3
0,58,7,499.55,2
0,50,7,2219.6,4
0,43,2,1001.3,4
1,32,4,362.04,1
0,47,4,6.75,2
0,30,5,1787.6,4
0,52,2,626.06,4
0,54,6,95.67,2
0,31,6,413.83,1
0,54,1,251.88,2
0,47,6,757.38,1
1,51,8,438.58,1
0,22,7,1219.8,3
1,27,2,972.4,3
1,21,3,1763.9,4
1,44,4,1789.2,1
0,46,4,237.97,1
1,54,6,419.57,1
0,52,7,154.74,2
0,40,4,202.09,2
1,27,1,922.54,3
1,63,5,636.93,1
0,46,6,224.91,2
0,40,2,2204,4
0,54,3,60.74,2
0,61,3,1614.1,4
1,26,4,994.16,3
1,70,8,336.37,3
0,84,6,167.92,2
0,22,7,411.08,4
0,48,4,696.45,3
1,45,8,1854.9,1
1,55,5,1137.3,4
1,37,3,1761.2,1
0,26,2,2356.4,4
1,44,5,391.14,4
0,37,8,2631.8,4
1,36,7,352.24,3
1,61,3,779.34,1
1,50,8,444.12,4
0,45,7,534.07,1
1,20,2,699.76,4
0,24,2,638.6,3
1,40,4,247.44,1
0,62,5,684.68,4
1,48,2,445.45,4
0,58,2,1435.4,4
1,24,7,297.56,1
1,63,7,523.17,3
0,65,1,208.58,2
0,44,6,1528,4
0,37,2,2546.8,3
0,52,6,2279.9,3
1,35,2,1051.5,4
1,41,1,1890.9,1
0,72,3,348.88,2
0,50,5,533.57,1
1,29,3,676.27,3
1,54,4,1833.4,4
1,53,6,515.47,3
0,52,1,2157.4,4
1,47,5,773.9,1
1,51,7,1587,1
0,28,6,2485.1,4
1,43,3,932.23,4
1,54,8,1997.3,4
1,29,4,236.18,4
0,57,1,176.64,2
0,37,4,2142.5,3
1,22,6,1970.2,1
1,41,3,1698.7,1
0,54,2,149.96,4
0,56,7,386.74,3
0,46,6,425.34,4
0,44,2,261.84,1
1,31,6,1780.6,1
0,62,3,21.26,2
1,36,3,772.59,3
1,49,6,892.29,4
0,28,6,1552.5,4
1,67,5,836.01,3
0,32,2,21.41,2
1,40,6,530.81,3
1,24,6,498.92,3
1,47,6,572.8,3
1,28,7,590.93,1
0,84,6,469.11,2
1,45,3,151.64,1
0,48,6,490.66,2
0,69,4,360.55,2
0,76,6,57.08,2
0,36,5,330.26,2
1,21,4,1020.4,1
1,53,3,798.35,3
1,48,4,186.45,4
0,81,6,250.7,2
1,52,6,722.5,3
1,52,6,624.53,1
1,48,2,1770.9,1
1,47,6,662.52,4
0,24,5,666.34,3
0,28,6,2495.3,3
1,20,5,1248.1,4
1,59,3,719.45,3
0,21,2,2752.1,3
0,31,2,581.66,4
1,32,5,879.1,4
1,42,5,903.66,3
1,54,7,997.1,3
0,52,6,302.63,2
0,52,1,469.22,2
1,41,7,947.29,3
0,32,6,2493.4,4
1,52,4,928.49,1
0,77,4,279.74,2
1,52,2,1471.9,1
0,62,3,428.23,2
0,77,2,457.96,2
1,41,3,660.59,3
0,83,4,58.58,2
1,55,2,479.84,3
1,49,6,568.77,1
0,66,4,157.47,2
1,58,4,56.48,1
1,35,3,1509.1,4
0,68,6,551.13,1
1,50,7,145.46,3
0,51,3,2309.9,4
1,48,3,77.14,4
1,58,5,573.17,1
0,35,1,1451.4,3
0,38,5,157.47,2
1,34,2,388.07,1
0,68,6,209.22,2
0,55,8,1398.4,3
0,55,7,2402.1,4
1,52,2,453.56,3
0,56,5,517.7,3
1,36,1,1861.8,1
0,26,6,1556.8,4
0,39,8,350.44,2
0,33,1,744.8,4
0,49,4,2503.6,4
1,28,6,743.9,1
1,30,1,794.39,1
1,29,7,463.93,3
1,60,1,931.88,3
1,38,4,782.56,3
1,30,4,1976.8,4
0,55,4,206.69,2
1,57,7,615.98,1
0,71,5,52.19,2
0,44,3,64.43,2
1,36,5,1700.1,4
1,30,6,1930.6,1
1,51,6,465.66,4
0,38,1,737.79,3
1,47,6,518.78,1
0,46,2,483.66,2
0,65,2,268.3,2
1,47,6,414.11,3
0,44,2,346.33,3
1,57,1,299.22,1
0,52,7,761.63,4
1,59,7,892.15,3
1,53,2,72.24,1
1,61,7,536.25,3
0,75,6,385.56,2
0,29,4,2317.7,3
1,63,7,629.16,1
0,26,7,2381.8,4
0,66,3,211.99,2
1,44,2,446.4,3
1,19,7,282.21,4
0,68,5,171.05,2
1,19,7,997.97,4
0,24,2,2422.9,4
0,81,5,53.23,2
1,38,6,57.05,3
0,40,7,2151.9,3
1,32,2,165.76,3
1,68,2,514.54,1
0,63,7,85.92,2
1,48,6,1022.1,4
0,52,8,457.38,2
0,59,3,231.02,2
1,20,3,842.63,1
0,49,2,1981.8,4
0,58,3,1357.7,3
1,58,5,824.43,3
1,30,6,382.16,1
0,53,5,484.13,1
0,57,6,290.37,2
0,45,2,1751.2,3
0,55,4,2186.7,4
1,27,3,1900.8,1
0,43,5,2698.1,4
0,32,2,2967.5,3
1,58,1,646.87,3
1,63,6,791.29,3
1,27,2,358.57,4
1,32,4,1184.5,1
0,84,3,246.63,2
1,36,5,177.52,1
0,30,5,1989.3,4
0,43,6,1848.9,3
1,44,5,433,1
1,37,2,329.59,3
1,25,3,1522.9,4
1,69,6,80.41,3
1,39,6,203.47,4
1,39,7,1969.9,4
0,45,3,395.58,2
0,54,2,382.85,2
1,29,7,338.66,1
0,68,8,65.49,2
0,48,4,645.76,1
1,37,1,485.97,1
1,45,4,428.95,3
0,27,5,1545.5,4
1,35,8,195.29,4
0,37,4,189.9,2
0,61,6,894.34,3
1,44,6,1576.2,4
0,24,2,447.15,4
1,26,4,317.95,1
1,48,5,152.73,1
1,49,6,1889.4,4
0,38,2,2816.1,4
1,24,6,878.77,3
0,34,1,356.42,2
1,34,3,59.69,1
1,41,6,1868.7,4
0,32,8,355.66,3
0,51,3,196.21,2
1,29,1,802.81,4
0,21,4,393.66,4
1,37,8,1370.6,4
1,35,4,1323.5,4
1,53,4,558.91,4
0,64,7,169.48,2
0,31,8,229.2,2
1,73,3,55.6,1
1,31,2,785.96,1
0,84,8,412.39,2
1,54,2,1973.7,1
0,29,7,491.76,2
1,64,3,608.8,1
0,36,2,1705.1,3
1,35,7,977.17,3
0,45,3,1953.6,3
0,53,7,415.23,2
0,57,2,2838.2,3
1,44,6,175.36,3
0,54,5,466.36,2
0,54,7,417.55,4
1,39,2,1437.9,4
1,52,2,1373.6,4
0,34,2,199.01,2
0,62,3,992.76,4
1,52,7,665.44,3
0,34,7,229.32,2
0,85,8,412.86,2
0,39,8,420.08,2
0,61,8,2256.6,4
0,30,2,441.68,2
1,23,6,902.38,4
1,45,8,849.27,4
0,51,7,214.13,2
0,61,3,160.17,2
0,60,6,378.48,1
0,59,3,7.55,2
0,61,6,2847.6,4
0,31,5,62.79,2
1,25,7,956.05,3
1,20,1,415.98,4
0,31,2,77.72,2
0,32,5,476.07,3
1,70,1,667.68,3
0,33,7,1260.8,1
0,65,5,496.3,2
1,34,2,127.92,4
0,84,2,17.58,2
0,54,7,377.81,1
0,53,2,429.73,2
1,32,3,290.13,4
1,27,6,822.73,1
0,58,2,417.79,2
1,73,2,444.1,1
1,28,6,708.08,1
1,21,3,1163.5,4
0,32,7,2523.4,4
1,49,1,517.43,4
0,59,1,346.69,2
1,47,4,192.54,1
0,34,4,2684.6,3
0,50,6,1369.2,4
1,46,8,1298.2,4
0,54,3,2233.2,4
0,54,6,181.68,4
1,49,3,989.41,3
0,35,1,193.08,2
0,26,7,1525.6,3
1,45,6,1024.1,1
1,31,6,208.94,3
0,24,6,1982.7,3
0,40,8,2297.1,3
0,77,5,86.57,2
0,60,3,325.31,3
0,48,2,900.45,4
1,46,2,86.73,1
1,20,6,1284.3,1
1,53,2,279.23,1
0,31,6,170.48,2
1,46,6,127.14,1
1,48,5,1030.2,4
0,53,3,374.3,1
1,39,5,1073.3,4
1,52,4,1582.2,1
0,72,4,470.6,1
1,55,6,1734.6,4
0,81,5,292.69,2
0,36,4,2008.5,3
0,81,6,22.39,2
1,27,5,381.87,3
0,34,8,214.96,2
0,30,2,417.61,4
1,32,5,841.51,4
0,21,4,825.87,4
0,42,6,2960.8,3
0,24,6,1060.9,3
1,52,2,1079.3,4
1,66,7,579.9,3
0,57,6,161.66,2
0,57,5,233.37,2
0,25,6,197.59,4
0,53,7,2984.2,3
0,50,8,2206.9,3
1,25,6,72.88,4
1,39,4,951.02,1
1,55,2,546.25,3
1,49,4,1329.2,1
1,49,7,1482.3,4
0,30,2,1076.7,3
1,36,3,183.05,3
1,60,5,800.33,1
0,30,3,306.78,2
0,51,8,620.68,1
1,44,4,741.45,1
1,45,4,399.65,4
0,54,6,500.1,1
1,34,4,224.64,4
1,42,3,916.23,4
0,66,7,226.16,2
0,80,4,210.29,2
1,35,3,728.31,3
0,35,4,2763.4,4
0,53,6,485.11,1
1,26,5,940.02,3
0,51,7,88.7,2
0,32,8,214.05,4
0,19,3,2506.1,4
1,37,6,1144.7,1
0,36,6,2344.8,4
1,49,5,710.18,1
0,25,3,404.63,1
0,26,5,1481.4,3
0,81,1,493.46,2
1,52,2,422.52,1
0,44,6,473.43,2
0,57,7,1748.3,3
1,61,3,955.61,3
0,65,3,452.16,2
0,57,6,229.77,1
1,24,1,656.24,3
0,23,4,757.02,3
0,41,4,138.93,4
0,46,3,219.74,3
1,44,6,1044.7,4
0,57,7,243.33,4
0,68,5,383.11,2
0,47,2,1713.4,1
0,54,3,238.26,2
0,41,4,2235.1,3
1,42,5,1523.2,1
0,51,8,397.64,2
1,35,3,544.78,3
1,35,4,636.84,1
0,66,5,198.77,2
0,40,6,360.84,4
1,63,2,507.85,1
1,32,6,160.77,1
0,25,2,1769.3,4
0,30,6,171.47,2
1,58,7,479.72,1
0,48,2,497.56,2
1,31,8,1102.3,1
1,74,3,731.03,3
1,54,1,1851.9,4
1,33,7,427.5,3
1,48,6,972.02,4
1,30,7,1422.6,1
0,35,3,240.5,2
0,85,1,151.64,2
0,60,2,419.4,2
0,26,1,1499.4,3
0,51,7,1468.1,4
1,72,3,300.66,1
1,65,7,546.02,3
0,25,6,335.17,3
1,32,6,84.37,4
0,38,4,1804.7,3
1,50,8,758.01,4
1,44,7,1215.6,4
0,20,7,554.45,3
0,24,2,1443,3
0,52,8,2221.6,3
1,60,4,203.89,3
1,47,1,895.05,3
1,54,3,915.64,4
1,72,5,350.29,3
0,35,2,268.07,3
1,57,5,492.77,1
1,24,3,439.63,1
0,32,5,168.17,2
0,48,5,372.47,2
0,33,2,1767.8,4
0,35,5,255.23,2
0,79,3,250.59,2
0,51,2,319.29,2
0,45,4,165.96,2
1,31,8,1701,4
0,69,7,153.42,2
0,43,5,1685.3,4
0,47,2,782.78,4
1,47,4,737.26,3
0,27,3,2838.6,4
0,58,1,2727.3,3
0,52,1,2446.6,3
0,83,5,326.38,2
0,58,5,387.03,2
0,42,7,481.68,2
0,52,6,2004.2,3
0,46,6,1761.8,3
0,37,6,435.13,3
0,36,7,346.01,1
0,37,5,68.23,2
0,35,7,1363.1,4
1,31,2,1214,4
1,45,3,1525.7,4
1,29,2,659.61,1
1,42,8,146.31,1
0,46,5,603.37,1
0,42,5,2193,4
1,49,2,195.43,3
1,52,7,699.68,3
1,56,2,339.11,3
1,29,2,585.74,3
1,24,3,1887.9,1
0,59,6,445.3,2
0,41,4,182.92,2
0,65,6,324.61,2
0,51,7,1679.7,4
1,54,1,339.32,4
0,62,4,311.12,2
0,35,7,182.03,2
1,21,7,1998.4,4
0,45,2,754.7,4
0,46,5,218.12,2
1,20,5,211.84,4
1,43,3,1971.5,4
0,50,3,2085,3
0,59,2,461.76,2
1,65,7,376.48,3
1,36,4,216.38,4
0,27,2,212.53,4
0,30,6,1959.5,3
1,28,3,992.08,1
0,31,7,205.87,2
0,33,4,446.56,2
1,62,3,672.3,3
1,30,7,539.74,3
1,33,7,528.56,3
1,19,6,1641.6,1
0,19,7,2303,4
1,48,5,174.03,1
1,67,3,678.43,3
0,79,2,281.87,2
0,77,8,440.36,2
1,49,2,682.56,3
0,55,3,45.17,2
1,55,3,233.04,4
1,53,5,159.06,3
0,36,3,2029.4,4
0,19,7,2618.2,4
1,71,2,717.61,1
0,46,2,140.33,2
1,36,1,1223.7,1
1,40,6,952.49,4
0,46,2,1753.4,4
0,30,7,243.84,2
1,27,6,181.66,4
0,60,8,255.32,2
0,23,8,2174.7,4
0,33,7,391.24,4
0,61,6,1369.7,4
0,54,7,513.51,1
1,53,2,813.29,3
0,52,6,862.23,4
0,56,4,2068.4,4
0,29,2,1757.1,4
0,48,8,1933.3,4
0,35,7,15.8,2
0,54,7,398.57,2
1,52,7,725.04,4
0,33,3,102.83,2
0,19,2,1177.5,4
1,25,3,1257.6,4
1,56,1,316.21,3
0,51,5,2596.9,4
0,49,6,842.22,4
1,70,6,520.07,1
0,33,4,254.14,2
0,31,3,315.07,1
0,28,5,259.08,1
1,49,8,625.17,4
0,41,2,427.2,2
0,80,5,453.49,2
1,26,1,605.66,3
0,18,7,253.2,4
0,75,2,372.29,2
0,34,1,2896.1,3
1,73,2,397.08,3
1,41,5,310.83,4
0,39,7,1027.4,4
1,45,2,964.86,3
0,47,4,1981.6,1
1,49,5,822.79,4
0,26,7,1390.3,4
1,40,7,231.55,1
0,29,5,142.53,2
0,44,2,9.94,2
1,51,6,68.49,3
1,54,3,1557.9,4
0,44,4,255.72,2
0,25,8,1721.2,4
0,48,7,1594.4,4
0,79,7,236.66,2
1,33,3,1784.4,4
1,39,2,716.78,3
1,29,8,776.46,3
1,38,4,850.75,1
0,37,3,2753.3,3
1,35,1,1718.9,4
1,72,1,193.33,3
0,62,6,190.94,2
0,55,4,1979.1,3
1,69,8,973.42,1
0,44,4,1497.4,3
0,46,2,1489.3,4
0,59,2,902.5,4
1,48,4,974.9,1
1,36,3,1827.6,4
1,33,2,1814.7,4
0,48,5,223.34,2
0,27,3,656.44,4
0,41,2,464.06,2
0,81,2,390.43,2
1,41,7,410.58,3
0,51,6,481.11,2
1,37,6,443.48,4
1,49,3,308.79,3
0,41,6,217.94,1
1,56,6,60.11,3
0,50,4,1405.9,3
0,30,8,1430.7,3
0,78,4,460.64,2
1,48,3,1700.7,4
1,44,7,474.89,1
0,72,6,252.52,2
0,40,4,457.11,2
1,60,6,605.14,3
1,39,8,369.81,1
1,71,5,887.38,1
0,45,4,240.72,2
1,55,2,1355.6,4
0,73,2,273.49,2
0,54,7,1290.3,4
1,22,8,1823,4
1,49,1,972.4,1
1,69,2,85,3
1,56,8,927.12,1
1,29,4,667.06,4
0,27,3,1915.8,1
0,18,7,2001.6,4
1,31,5,1859.9,4
0,28,3,2035.3,3
0,40,2,1351.5,3
0,68,4,464.85,2
0,29,3,201.16,2
0,38,7,2786.5,3
1,41,2,724.2,3
1,31,3,1266.5,1
1,28,3,1001.7,4
0,51,7,1302.4,4
0,55,4,2427.7,4
0,55,7,439.11,4
0,76,3,57.4,2
1,20,6,1007.9,1
0,41,7,65.84,2
0,20,8,1833.5,3
0,57,8,285.04,2
0,20,4,1798.5,1
1,65,1,105.49,1
1,43,6,1666,4
0,46,2,93.76,2
0,56,3,159.34,2
0,56,5,1465.5,4
0,75,6,190.32,2
0,52,4,399.15,2
0,46,5,1508.1,4
0,20,6,114.89,3
1,29,1,266.69,3
0,82,3,43.24,2
0,24,7,1397.7,4
1,39,6,962.21,4
0,39,4,125.61,1
0,45,4,1336.3,4
1,38,3,987.94,3
0,76,6,251.26,2
0,42,3,1722.4,3
0,29,3,129.54,2
1,26,8,503.35,3
0,43,4,313.98,2
1,74,7,75.13,3
0,56,5,359.1,1
0,62,4,1956.8,4
1,67,2,318.6,3
0,51,7,474.19,2
0,62,7,1945.6,3
1,35,5,351.42,3
1,53,3,1716.3,4
0,48,6,19.92,2
0,65,7,403.19,2
0,50,2,64.76,2
1,49,7,610.6,1
1,35,2,567.05,4
0,35,3,1365.3,4
0,70,7,182.1,2
1,28,5,126.87,1
0,46,6,2941.4,4
0,30,6,1885.6,4
0,30,7,63.45,2
0,77,6,190.07,2
1,40,3,129.16,1
1,32,3,946.39,4
1,26,2,1050.8,4
1,27,2,228.69,4
1,33,3,750.67,3
0,66,4,181.48,2
1,30,7,1282.6,4
0,35,2,2160.1,4
1,26,7,1250.9,1
0,56,5,948.22,4
1,35,7,377.14,4
0,31,8,2425.8,3
0,35,5,1639.6,1
0,39,2,168.44,2
0,48,7,394.05,2
0,52,2,2940.2,3
1,65,7,478.52,3
1,49,4,936.53,4
1,42,5,615.44,1
1,53,2,1804.3,4
1,70,4,911.38,3
0,21,5,1301.4,4
0,68,5,369.43,2
0,45,4,1033.7,4
0,85,3,12.76,2
1,68,4,887.64,3
1,32,1,570.42,1
0,60,4,161.19,2
1,53,3,863.71,4
0,53,6,1101.2,1
1,21,6,342.82,1
1,52,7,445.77,1
0,35,2,1424.5,3
1,51,6,1706.4,1
0,48,8,62.21,2
0,65,2,342.12,2
0,80,6,279.26,2
1,23,6,1814.1,4
1,30,8,568.67,3
1,49,3,263.72,4
1,23,4,1083.4,4
1,29,4,299.36,3
1,55,8,639.36,3
0,79,6,464.39,2
1,20,3,1274.4,1
1,27,2,1309.7,1
0,41,6,283.5,2
0,79,3,44.43,2
0,51,5,459.12,2
1,47,2,917,1
1,34,3,967.18,1
0,49,8,1426.2,1
0,60,6,2168.9,4
1,28,6,1557.1,1
0,61,1,2423.5,3
0,54,1,450.27,2
1,67,3,483.12,1
0,45,3,351.86,2
0,36,1,1312.6,3
0,55,6,533.36,4
1,42,1,1170.8,4
0,22,3,1681.2,4
0,45,2,1129.5,1
1,51,7,858.97,3
1,55,4,162.74,3
0,69,6,44.57,2
1,20,2,545.16,1
0,38,4,1702.1,4
1,41,5,422.32,3
1,63,2,544.9,3
0,73,5,366.91,2
1,46,7,508.2,3
0,31,3,230.95,2
0,58,7,978,4
1,54,8,1390,1
1,44,2,996.19,1
0,67,4,36.65,2
1,35,4,143.28,3
1,23,6,877.43,1
0,60,3,441.08,2
0,61,3,277.84,2
0,44,4,131.45,4
0,53,7,335.55,2
1,28,6,963.74,1
1,54,7,524.7,4
0,77,1,77.95,2
0,66,3,250.43,2
0,33,5,641.4,4
0,34,5,691.73,1
1,46,7,976.88,3
1,32,5,436.24,1
1,72,6,382.83,1
1,62,7,787.74,1
1,62,4,886.73,1
0,67,2,568.2,1
1,58,8,933.72,1
1,33,6,565.22,1
0,33,4,904.92,3
1,44,6,973.59,3
1,43,8,689.44,4
0,29,8,315.17,1
1,39,5,696.68,1
0,40,5,461.49,2
1,35,6,85.49,3
1,55,6,930.32,3
1,28,7,609.48,4
0,32,6,228.42,2
0,51,4,1724.2,3
1,59,1,545.55,3
1,66,5,818.06,3
0,31,1,1545.2,3
0,76,7,312.14,2
1,28,6,271.83,4
1,69,8,572.07,1
0,46,2,2480.6,3
